0	1
0	4
0	43
0	58
0	159
1	0
1	5
1	44
1	57
1	160
2	16
2	69
3	68
4	0
5	1
5	11
6	7
6	58
6	133
6	197
7	6
8	9
8	12
9	8
9	13
10	11
10	45
10	72
11	5
11	10
11	46
11	73
12	8
12	110
12	162
12	175
12	178
12	183
13	9
13	95
13	110
13	162
13	174
13	177
13	182
13	184
14	215
16	2
16	17
16	42
16	52
17	16
17	41
17	51
18	19
18	177
19	18
19	178
20	21
20	41
20	43
21	20
21	42
21	44
21	73
22	171
23	71
23	161
24	71
25	219
27	55
27	68
27	69
27	157
27	158
27	174
27	175
28	53
28	54
28	240
28	267
29	87
29	241
30	53
30	54
30	87
30	242
31	88
32	53
32	54
32	244
33	53
33	54
33	56
33	90
33	245
34	53
34	54
34	55
34	56
35	53
35	54
36	53
36	54
36	109
37	53
37	54
38	136
41	17
41	20
42	16
42	21
43	0
43	20
43	44
43	169
43	197
44	1
44	21
44	43
44	50
44	170
44	198
45	10
45	46
46	11
46	45
47	48
48	47
49	50
49	159
49	197
50	44
50	49
50	160
50	198
51	17
51	52
51	74
52	16
52	51
52	75
53	28
53	30
53	32
53	33
53	34
53	35
53	36
53	37
53	54
53	66
53	86
53	87
53	89
53	90
53	91
53	92
53	100
53	111
53	127
53	150
53	151
53	157
53	178
53	205
53	207
53	209
53	234
53	237
53	238
53	239
53	240
53	241
53	242
53	243
53	244
53	245
53	246
53	247
53	248
53	258
54	28
54	30
54	32
54	33
54	34
54	35
54	36
54	37
54	53
54	86
54	87
54	88
54	89
54	90
54	91
54	93
54	99
54	151
54	177
54	178
54	206
54	207
54	235
54	236
54	240
54	241
54	242
54	243
54	244
54	245
54	247
54	248
54	249
54	258
55	27
55	34
55	56
55	97
55	98
55	99
55	100
55	101
55	108
55	167
55	168
55	171
55	209
55	216
55	250
55	251
55	253
55	254
55	255
55	256
55	257
55	258
55	259
55	260
56	33
56	34
56	55
56	95
56	96
56	97
56	98
56	99
56	100
56	101
56	102
56	108
56	155
56	167
56	168
56	171
56	216
56	245
56	246
56	251
56	252
56	253
56	255
56	256
56	257
56	258
56	259
56	260
56	275
57	1
57	71
57	111
57	112
58	0
58	6
58	66
58	112
59	60
59	177
59	178
59	190
59	194
60	59
60	177
60	178
60	189
60	190
60	194
61	62
61	64
61	65
61	160
62	61
62	64
62	65
62	264
63	172
63	173
64	61
64	62
64	65
64	142
65	61
65	62
65	64
66	53
66	58
66	67
66	150
66	151
66	182
67	66
67	150
68	3
68	27
68	69
68	157
68	158
68	162
68	169
68	170
68	174
68	218
68	219
68	221
68	250
68	259
69	2
69	27
69	68
69	157
69	169
69	175
69	218
69	219
69	221
70	109
70	110
70	154
71	23
71	24
71	57
72	10
72	73
73	11
73	21
73	72
74	51
74	75
74	197
75	52
75	74
75	169
75	198
78	79
78	175
78	181
79	78
79	174
79	181
82	131
82	176
83	132
83	176
84	133
84	176
85	134
85	176
86	53
86	54
86	89
86	206
86	207
87	29
87	30
87	53
87	54
87	206
87	238
88	31
88	54
89	53
89	54
89	86
89	97
89	255
90	33
90	53
90	54
90	241
90	242
91	53
91	54
92	53
93	54
93	94
94	93
94	135
94	143
94	171
95	13
95	56
95	96
95	98
95	108
95	171
95	182
95	252
95	253
96	56
96	95
96	97
96	250
97	55
97	56
97	89
97	96
97	98
98	55
98	56
98	95
98	97
98	251
98	253
99	54
99	55
99	56
100	53
100	55
100	56
101	55
101	56
102	56
102	103
102	266
102	267
103	102
103	104
103	269
104	103
104	105
105	104
105	263
105	273
106	275
108	55
108	56
108	95
108	150
108	161
109	36
109	70
109	246
109	258
110	12
110	13
110	70
110	157
110	158
110	246
110	266
110	275
111	53
111	57
111	112
111	176
112	57
112	58
112	111
113	114
114	113
114	156
115	116
115	117
115	129
115	194
116	115
116	118
116	130
116	194
117	115
117	119
118	116
118	120
119	117
119	120
119	191
120	118
120	119
120	124
123	197
124	120
124	198
124	233
127	53
127	145
127	161
128	146
128	161
129	115
129	130
129	174
130	116
130	129
130	175
131	82
131	167
131	174
131	189
131	230
132	83
132	168
132	175
132	176
132	190
132	231
133	6
133	84
133	167
133	174
133	185
133	230
134	85
134	168
134	175
134	186
134	231
135	94
136	38
136	171
137	138
137	151
137	154
138	137
138	154
138	245
138	274
139	140
140	139
140	157
141	142
142	64
142	141
143	94
143	144
143	145
143	249
144	143
144	151
144	249
145	127
145	143
145	150
146	128
146	151
146	161
149	157
150	53
150	66
150	67
150	108
150	145
150	151
150	258
150	259
151	53
151	54
151	66
151	137
151	144
151	146
151	150
151	163
151	164
151	245
151	246
154	70
154	137
154	138
155	56
155	160
156	114
157	27
157	53
157	68
157	69
157	110
157	140
157	149
157	158
157	162
157	268
157	278
158	27
158	68
158	110
158	157
158	269
158	270
159	0
159	49
159	160
160	1
160	50
160	61
160	155
160	159
161	23
161	108
161	127
161	128
161	146
162	12
162	13
162	68
162	157
162	167
162	168
